idstatefrom,idaction,idstateto,probability,reward
0,9,2,0.09007923291095696,11.929999999999996
0,9,3,0.06305546303766987,6.890000000000001
0,9,4,0.03783327782260192,1.8500000000000014
0,9,5,0.018916638911300965,-3.1900000000000013
0,9,6,0.007566655564520383,-8.230000000000002
0,9,7,0.002269996669356116,-13.270000000000003
0,9,8,4.5399933387122316e-4,-18.310000000000002
0,9,9,4.539993338712231e-5,-23.35
0,10,0,0.5420702489679768,24.51000000000001
0,10,1,0.12511004570966244,19.470000000000002
0,10,2,0.1125990411386962,14.43
0,10,3,0.09007923291095696,9.39
0,10,4,0.06305546303766987,4.350000000000001
0,10,5,0.03783327782260192,-0.6899999999999977
0,10,6,0.018916638911300965,-5.73
0,10,7,0.007566655564520383,-10.770000000000001
0,10,8,0.002269996669356116,-15.809999999999999
0,10,9,4.5399933387122316e-4,-20.85
0,10,10,4.539993338712231e-5,-25.89
1,0,0,0.9999546000666129,4.989999999999999
1,0,1,4.539993338712231e-5,-0.05
1,1,0,0.9995006007327416,7.000000000000001
1,1,1,4.5399933387122316e-4,1.96
1,1,2,4.539993338712231e-5,-3.0800000000000005
1,2,0,0.9972306040633855,9.500000000000002
1,2,1,0.002269996669356116,4.46
1,2,2,4.5399933387122316e-4,-0.5800000000000001
1,2,3,4.539993338712231e-5,-5.620000000000001
1,3,0,0.9896639484988651,12.000000000000002
1,3,1,0.007566655564520383,6.959999999999999
1,3,2,0.002269996669356116,1.92
1,3,3,4.5399933387122316e-4,-3.120000000000001
1,3,4,4.539993338712231e-5,-8.16
1,4,0,0.9707473095875642,14.500000000000007
1,4,1,0.018916638911300965,9.459999999999999
1,4,2,0.007566655564520383,4.42
1,4,3,0.002269996669356116,-0.620000000000001
1,4,4,4.5399933387122316e-4,-5.66
1,4,5,4.539993338712231e-5,-10.700000000000001
1,5,0,0.9329140317649622,17
1,5,1,0.03783327782260192,11.96
1,5,2,0.018916638911300965,6.92
1,5,3,0.007566655564520383,1.879999999999999
1,5,4,0.002269996669356116,-3.16
1,5,5,4.5399933387122316e-4,-8.200000000000001
1,5,6,4.539993338712231e-5,-13.240000000000002
1,6,0,0.8698585687272923,19.499999999999993
1,6,1,0.06305546303766987,14.459999999999999
1,6,2,0.03783327782260192,9.420000000000002
1,6,3,0.018916638911300965,4.379999999999999
1,6,4,0.007566655564520383,-0.6600000000000001
1,6,5,0.002269996669356116,-5.700000000000001
1,6,6,4.5399933387122316e-4,-10.740000000000002
1,6,7,4.539993338712231e-5,-15.780000000000001
1,7,0,0.7797793358163354,22.000000000000004
1,7,1,0.09007923291095696,16.96
1,7,2,0.06305546303766987,11.920000000000002
1,7,3,0.03783327782260192,6.880000000000006
1,7,4,0.018916638911300965,1.8400000000000034
1,7,5,0.007566655564520383,-3.1999999999999975
1,7,6,0.002269996669356116,-8.239999999999998
1,7,7,4.5399933387122316e-4,-13.28
1,7,8,4.539993338712231e-5,-18.319999999999997
1,8,0,0.6671802946776392,24.500000000000007
1,8,1,0.1125990411386962,19.46
1,8,2,0.09007923291095696,14.419999999999998
1,8,3,0.06305546303766987,9.380000000000003
1,8,4,0.03783327782260192,4.340000000000003
1,8,5,0.018916638911300965,-0.6999999999999993
1,8,6,0.007566655564520383,-5.74
1,8,7,0.002269996669356116,-10.780000000000001
1,8,8,4.5399933387122316e-4,-15.819999999999999
1,8,9,4.539993338712231e-5,-20.86
1,9,0,0.5420702489679768,26.99999999999999
1,9,1,0.12511004570966244,21.96
1,9,2,0.1125990411386962,16.919999999999998
1,9,3,0.09007923291095696,11.879999999999999
1,9,4,0.06305546303766987,6.84
1,9,5,0.03783327782260192,1.8000000000000007
1,9,6,0.018916638911300965,-3.240000000000002
1,9,7,0.007566655564520383,-8.280000000000003
1,9,8,0.002269996669356116,-13.32
1,9,9,4.5399933387122316e-4,-18.36
1,9,10,4.539993338712231e-5,-23.400000000000002
1,10,0,0.4169602032583143,29.500000000000004
1,10,1,0.12511004570966244,24.460000000000004
1,10,2,0.12511004570966244,19.42
1,10,3,0.1125990411386962,14.380000000000003
1,10,4,0.09007923291095696,9.34
1,10,5,0.06305546303766987,4.300000000000001
1,10,6,0.03783327782260192,-0.7399999999999984
1,10,7,0.018916638911300965,-5.780000000000001
1,10,8,0.007566655564520383,-10.819999999999999
1,10,9,0.002269996669356116,-15.86
1,10,10,4.5399933387122316e-4,-20.9
1,10,11,4.539993338712231e-5,-25.94
2,0,0,0.9995006007327416,9.979999999999997
2,0,1,4.5399933387122316e-4,4.94
2,0,2,4.539993338712231e-5,-0.1
2,1,0,0.9972306040633855,11.990000000000006
2,1,1,0.002269996669356116,6.95
2,1,2,4.5399933387122316e-4,1.9099999999999997
2,1,3,4.539993338712231e-5,-3.1300000000000003
2,2,0,0.9896639484988651,14.490000000000006
2,2,1,0.007566655564520383,9.45
2,2,2,0.002269996669356116,4.41
2,2,3,4.5399933387122316e-4,-0.6300000000000008
2,2,4,4.539993338712231e-5,-5.670000000000001
2,3,0,0.9707473095875642,16.99
2,3,1,0.018916638911300965,11.95
2,3,2,0.007566655564520383,6.91
2,3,3,0.002269996669356116,1.8699999999999992
2,3,4,4.5399933387122316e-4,-3.17
2,3,5,4.539993338712231e-5,-8.21
2,4,0,0.9329140317649622,19.489999999999995
2,4,1,0.03783327782260192,14.450000000000001
2,4,2,0.018916638911300965,9.41
2,4,3,0.007566655564520383,4.369999999999999
2,4,4,0.002269996669356116,-0.6699999999999999
2,4,5,4.5399933387122316e-4,-5.710000000000001
2,4,6,4.539993338712231e-5,-10.750000000000002
2,5,0,0.8698585687272923,21.989999999999988
2,5,1,0.06305546303766987,16.95
2,5,2,0.03783327782260192,11.910000000000002
2,5,3,0.018916638911300965,6.869999999999999
2,5,4,0.007566655564520383,1.83
2,5,5,0.002269996669356116,-3.210000000000001
2,5,6,4.5399933387122316e-4,-8.250000000000002
2,5,7,4.539993338712231e-5,-13.290000000000001
2,6,0,0.7797793358163354,24.490000000000013
2,6,1,0.09007923291095696,19.449999999999996
2,6,2,0.06305546303766987,14.41
2,6,3,0.03783327782260192,9.370000000000001
2,6,4,0.018916638911300965,4.33
2,6,5,0.007566655564520383,-0.7100000000000009
2,6,6,0.002269996669356116,-5.750000000000002
2,6,7,4.5399933387122316e-4,-10.790000000000001
2,6,8,4.539993338712231e-5,-15.830000000000002
2,7,0,0.6671802946776392,26.99000000000001
2,7,1,0.1125990411386962,21.950000000000003
2,7,2,0.09007923291095696,16.91
2,7,3,0.06305546303766987,11.870000000000005
2,7,4,0.03783327782260192,6.830000000000005
2,7,5,0.018916638911300965,1.7900000000000027
2,7,6,0.007566655564520383,-3.2499999999999982
2,7,7,0.002269996669356116,-8.29
2,7,8,4.5399933387122316e-4,-13.329999999999997
2,7,9,4.539993338712231e-5,-18.369999999999997
2,8,0,0.5420702489679768,29.489999999999995
2,8,1,0.12511004570966244,24.450000000000003
2,8,2,0.1125990411386962,19.41
2,8,3,0.09007923291095696,14.370000000000001
2,8,4,0.06305546303766987,9.330000000000002
2,8,5,0.03783327782260192,4.290000000000003
2,8,6,0.018916638911300965,-0.75
2,8,7,0.007566655564520383,-5.790000000000001
2,8,8,0.002269996669356116,-10.829999999999998
2,8,9,4.5399933387122316e-4,-15.87
2,8,10,4.539993338712231e-5,-20.91
2,9,0,0.4169602032583143,31.99000000000001
2,9,1,0.12511004570966244,26.950000000000003
2,9,2,0.12511004570966244,21.91
2,9,3,0.1125990411386962,16.87
2,9,4,0.09007923291095696,11.829999999999998
2,9,5,0.06305546303766987,6.789999999999999
2,9,6,0.03783327782260192,1.75
2,9,7,0.018916638911300965,-3.2900000000000027
2,9,8,0.007566655564520383,-8.33
2,9,9,0.002269996669356116,-13.370000000000001
2,9,10,4.5399933387122316e-4,-18.410000000000004
2,9,11,4.539993338712231e-5,-23.450000000000003
2,10,0,0.30322379806771205,34.49
2,10,1,0.11373640519060223,29.45
2,10,2,0.12511004570966244,24.410000000000004
2,10,3,0.12511004570966244,19.370000000000005
2,10,4,0.1125990411386962,14.330000000000002
2,10,5,0.09007923291095696,9.29
2,10,6,0.06305546303766987,4.25
2,10,7,0.03783327782260192,-0.7899999999999991
2,10,8,0.018916638911300965,-5.829999999999998
2,10,9,0.007566655564520383,-10.87
2,10,10,0.002269996669356116,-15.91
2,10,11,4.5399933387122316e-4,-20.950000000000003
2,10,12,4.539993338712231e-5,-25.990000000000002
3,0,0,0.9972306040633855,14.970000000000004
3,0,1,0.002269996669356116,9.93
3,0,2,4.5399933387122316e-4,4.890000000000001
3,0,3,4.539993338712231e-5,-0.15000000000000002
3,1,0,0.9896639484988651,16.98
3,1,1,0.007566655564520383,11.940000000000001
3,1,2,0.002269996669356116,6.9
3,1,3,4.5399933387122316e-4,1.8599999999999999
3,1,4,4.539993338712231e-5,-3.1800000000000006
3,2,0,0.9707473095875642,19.48000000000001
3,2,1,0.018916638911300965,14.440000000000001
3,2,2,0.007566655564520383,9.4
3,2,3,0.002269996669356116,4.359999999999999
3,2,4,4.5399933387122316e-4,-0.6800000000000006
3,2,5,4.539993338712231e-5,-5.720000000000001
3,3,0,0.9329140317649622,21.979999999999997
3,3,1,0.03783327782260192,16.94
3,3,2,0.018916638911300965,11.9
3,3,3,0.007566655564520383,6.859999999999999
3,3,4,0.002269996669356116,1.8200000000000003
3,3,5,4.5399933387122316e-4,-3.2200000000000006
3,3,6,4.539993338712231e-5,-8.260000000000002
3,4,0,0.8698585687272923,24.480000000000004
3,4,1,0.06305546303766987,19.439999999999998
3,4,2,0.03783327782260192,14.400000000000002
3,4,3,0.018916638911300965,9.36
3,4,4,0.007566655564520383,4.32
3,4,5,0.002269996669356116,-0.7200000000000006
3,4,6,4.5399933387122316e-4,-5.760000000000002
3,4,7,4.539993338712231e-5,-10.8
3,5,0,0.7797793358163354,26.98
3,5,1,0.09007923291095696,21.939999999999998
3,5,2,0.06305546303766987,16.9
3,5,3,0.03783327782260192,11.860000000000001
3,5,4,0.018916638911300965,6.82
3,5,5,0.007566655564520383,1.7799999999999994
3,5,6,0.002269996669356116,-3.2600000000000016
3,5,7,4.5399933387122316e-4,-8.3
3,5,8,4.539993338712231e-5,-13.340000000000002
3,6,0,0.6671802946776392,29.480000000000015
3,6,1,0.1125990411386962,24.439999999999998
3,6,2,0.09007923291095696,19.4
3,6,3,0.06305546303766987,14.36
3,6,4,0.03783327782260192,9.320000000000002
3,6,5,0.018916638911300965,4.279999999999999
3,6,6,0.007566655564520383,-0.7600000000000016
3,6,7,0.002269996669356116,-5.800000000000001
3,6,8,4.5399933387122316e-4,-10.840000000000002
3,6,9,4.539993338712231e-5,-15.88
3,7,0,0.5420702489679768,31.980000000000015
3,7,1,0.12511004570966244,26.940000000000005
3,7,2,0.1125990411386962,21.900000000000002
3,7,3,0.09007923291095696,16.860000000000003
3,7,4,0.06305546303766987,11.820000000000004
3,7,5,0.03783327782260192,6.780000000000005
3,7,6,0.018916638911300965,1.740000000000002
3,7,7,0.007566655564520383,-3.299999999999999
3,7,8,0.002269996669356116,-8.339999999999996
3,7,9,4.5399933387122316e-4,-13.379999999999997
3,7,10,4.539993338712231e-5,-18.419999999999998
3,8,0,0.4169602032583143,34.480000000000004
3,8,1,0.12511004570966244,29.440000000000005
3,8,2,0.12511004570966244,24.400000000000002
3,8,3,0.1125990411386962,19.360000000000003
3,8,4,0.09007923291095696,14.32
3,8,5,0.06305546303766987,9.280000000000001
3,8,6,0.03783327782260192,4.240000000000002
3,8,7,0.018916638911300965,-0.8000000000000007
3,8,8,0.007566655564520383,-5.839999999999998
3,8,9,0.002269996669356116,-10.879999999999999
3,8,10,4.5399933387122316e-4,-15.92
3,8,11,4.539993338712231e-5,-20.96
3,9,0,0.30322379806771205,36.980000000000025
3,9,1,0.11373640519060223,31.939999999999998
3,9,2,0.12511004570966244,26.900000000000002
3,9,3,0.12511004570966244,21.860000000000003
3,9,4,0.1125990411386962,16.82
3,9,5,0.09007923291095696,11.779999999999998
3,9,6,0.06305546303766987,6.739999999999998
3,9,7,0.03783327782260192,1.6999999999999993
3,9,8,0.018916638911300965,-3.34
3,9,9,0.007566655564520383,-8.38
3,9,10,0.002269996669356116,-13.420000000000002
3,9,11,4.5399933387122316e-4,-18.46
3,9,12,4.539993338712231e-5,-23.500000000000004
3,10,0,0.20844346040887704,39.47999999999999
3,10,1,0.0947803376588352,34.44
3,10,2,0.11373640519060223,29.4
3,10,3,0.12511004570966244,24.360000000000007
3,10,4,0.12511004570966244,19.320000000000004
3,10,5,0.1125990411386962,14.280000000000001
3,10,6,0.09007923291095696,9.239999999999998
3,10,7,0.06305546303766987,4.199999999999999
3,10,8,0.03783327782260192,-0.8399999999999963
3,10,9,0.018916638911300965,-5.879999999999999
3,10,10,0.007566655564520383,-10.92
3,10,11,0.002269996669356116,-15.96
3,10,12,4.5399933387122316e-4,-21
3,10,13,4.539993338712231e-5,-26.04
4,0,0,0.9896639484988651,19.95999999999999
4,0,1,0.007566655564520383,14.92
4,0,2,0.002269996669356116,9.88
4,0,3,4.5399933387122316e-4,4.84
4,0,4,4.539993338712231e-5,-0.2
4,1,0,0.9707473095875642,21.97
4,1,1,0.018916638911300965,16.93
4,1,2,0.007566655564520383,11.89
4,1,3,0.002269996669356116,6.85
4,1,4,4.5399933387122316e-4,1.8099999999999996
4,1,5,4.539993338712231e-5,-3.2300000000000004
4,2,0,0.9329140317649622,24.469999999999995
4,2,1,0.03783327782260192,19.430000000000003
4,2,2,0.018916638911300965,14.39
4,2,3,0.007566655564520383,9.35
4,2,4,0.002269996669356116,4.31
4,2,5,4.5399933387122316e-4,-0.7300000000000004
4,2,6,4.539993338712231e-5,-5.7700000000000005
4,3,0,0.8698585687272923,26.97
4,3,1,0.06305546303766987,21.93
4,3,2,0.03783327782260192,16.89
4,3,3,0.018916638911300965,11.85
4,3,4,0.007566655564520383,6.8100000000000005
4,3,5,0.002269996669356116,1.7699999999999996
4,3,6,4.5399933387122316e-4,-3.2700000000000014
4,3,7,4.539993338712231e-5,-8.31
4,4,0,0.7797793358163354,29.469999999999995
4,4,1,0.09007923291095696,24.43
4,4,2,0.06305546303766987,19.39
4,4,3,0.03783327782260192,14.350000000000001
4,4,4,0.018916638911300965,9.31
4,4,5,0.007566655564520383,4.27
4,4,6,0.002269996669356116,-0.77000000000000135
4,4,7,4.5399933387122316e-4,-5.8100000000000005
4,4,8,4.539993338712231e-5,-10.850000000000001
4,5,0,0.6671802946776392,31.97000000000001
4,5,1,0.1125990411386962,26.93
4,5,2,0.09007923291095696,21.89
4,5,3,0.06305546303766987,16.85
4,5,4,0.03783327782260192,11.810000000000002
4,5,5,0.018916638911300965,6.77
4,5,6,0.007566655564520383,1.7299999999999986
4,5,7,0.002269996669356116,-3.3100000000000005
4,5,8,4.5399933387122316e-4,-8.350000000000001
4,5,9,4.539993338712231e-5,-13.39
4,6,0,0.5420702489679768,34.469999999999985
4,6,1,0.12511004570966244,29.43
4,6,2,0.1125990411386962,24.39
4,6,3,0.09007923291095696,19.349999999999998
4,6,4,0.06305546303766987,14.31
4,6,5,0.03783327782260192,9.270000000000001
4,6,6,0.018916638911300965,4.229999999999999
4,6,7,0.007566655564520383,-0.8100000000000005
4,6,8,0.002269996669356116,-5.850000000000001
4,6,9,4.5399933387122316e-4,-10.89
4,6,10,4.539993338712231e-5,-15.930000000000001
4,7,0,0.4169602032583143,36.97
4,7,1,0.12511004570966244,31.930000000000007
4,7,2,0.12511004570966244,26.890000000000004
4,7,3,0.1125990411386962,21.850000000000005
4,7,4,0.09007923291095696,16.810000000000002
4,7,5,0.06305546303766987,11.770000000000003
4,7,6,0.03783327782260192,6.730000000000004
4,7,7,0.018916638911300965,1.6900000000000013
4,7,8,0.007566655564520383,-3.349999999999996
4,7,9,0.002269996669356116,-8.389999999999997
4,7,10,4.5399933387122316e-4,-13.429999999999998
4,7,11,4.539993338712231e-5,-18.47
4,8,0,0.30322379806771205,39.47000000000002
4,8,1,0.11373640519060223,34.43
4,8,2,0.12511004570966244,29.390000000000004
4,8,3,0.12511004570966244,24.350000000000005
4,8,4,0.1125990411386962,19.310000000000002
4,8,5,0.09007923291095696,14.27
4,8,6,0.06305546303766987,9.23
4,8,7,0.03783327782260192,4.190000000000001
4,8,8,0.018916638911300965,-0.8499999999999979
4,8,9,0.007566655564520383,-5.889999999999999
4,8,10,0.002269996669356116,-10.93
4,8,11,4.5399933387122316e-4,-15.97
4,8,12,4.539993338712231e-5,-21.01
4,9,0,0.20844346040887704,41.96999999999997
4,9,1,0.0947803376588352,36.93
4,9,2,0.11373640519060223,31.889999999999997
4,9,3,0.12511004570966244,26.850000000000005
4,9,4,0.12511004570966244,21.810000000000002
4,9,5,0.1125990411386962,16.77
4,9,6,0.09007923291095696,11.729999999999997
4,9,7,0.06305546303766987,6.689999999999998
4,9,8,0.03783327782260192,1.6500000000000021
4,9,9,0.018916638911300965,-3.3900000000000006
4,9,10,0.007566655564520383,-8.430000000000001
4,9,11,0.002269996669356116,-13.470000000000002
4,9,12,4.5399933387122316e-4,-18.510000000000005
4,9,13,4.539993338712231e-5,-23.55
4,10,0,0.1355355083636192,44.46999999999997
4,10,1,0.07290795204525784,39.43000000000001
4,10,2,0.0947803376588352,34.39
4,10,3,0.11373640519060223,29.35
4,10,4,0.12511004570966244,24.310000000000006
4,10,5,0.12511004570966244,19.270000000000003
4,10,6,0.1125990411386962,14.23
4,10,7,0.09007923291095696,9.189999999999998
4,10,8,0.06305546303766987,4.150000000000002
4,10,9,0.03783327782260192,-0.889999999999997
4,10,10,0.018916638911300965,-5.93
4,10,11,0.007566655564520383,-10.97
4,10,12,0.002269996669356116,-16.01
4,10,13,4.5399933387122316e-4,-21.049999999999997
4,10,14,4.539993338712231e-5,-26.09
5,0,0,0.9707473095875642,24.950000000000006
5,0,1,0.018916638911300965,19.91
5,0,2,0.007566655564520383,14.870000000000001
5,0,3,0.002269996669356116,9.83
5,0,4,4.5399933387122316e-4,4.79
5,0,5,4.539993338712231e-5,-0.25
5,1,0,0.9329140317649622,26.96
5,1,1,0.03783327782260192,21.92
5,1,2,0.018916638911300965,16.88
5,1,3,0.007566655564520383,11.84
5,1,4,0.002269996669356116,6.8
5,1,5,4.5399933387122316e-4,1.7599999999999998
5,1,6,4.539993338712231e-5,-3.2800000000000002
5,2,0,0.8698585687272923,29.460000000000004
5,2,1,0.06305546303766987,24.42
5,2,2,0.03783327782260192,19.380000000000003
5,2,3,0.018916638911300965,14.34
5,2,4,0.007566655564520383,9.3
5,2,5,0.002269996669356116,4.26
5,2,6,4.5399933387122316e-4,-0.7800000000000002
5,2,7,4.539993338712231e-5,-5.82
5,3,0,0.7797793358163354,31.960000000000004
5,3,1,0.09007923291095696,26.919999999999998
5,3,2,0.06305546303766987,21.880000000000003
5,3,3,0.03783327782260192,16.840000000000003
5,3,4,0.018916638911300965,11.8
5,3,5,0.007566655564520383,6.76
5,3,6,0.002269996669356116,1.7199999999999989
5,3,7,4.5399933387122316e-4,-3.3200000000000003
5,3,8,4.539993338712231e-5,-8.360000000000001
5,4,0,0.6671802946776392,34.46
5,4,1,0.1125990411386962,29.42
5,4,2,0.09007923291095696,24.38
5,4,3,0.06305546303766987,19.34
5,4,4,0.03783327782260192,14.300000000000002
5,4,5,0.018916638911300965,9.26
5,4,6,0.007566655564520383,4.219999999999999
5,4,7,0.002269996669356116,-0.8200000000000003
5,4,8,4.5399933387122316e-4,-5.860000000000001
5,4,9,4.539993338712231e-5,-10.9
5,5,0,0.5420702489679768,36.95999999999997
5,5,1,0.12511004570966244,31.92
5,5,2,0.1125990411386962,26.880000000000003
5,5,3,0.09007923291095696,21.839999999999996
5,5,4,0.06305546303766987,16.8
5,5,5,0.03783327782260192,11.760000000000002
5,5,6,0.018916638911300965,6.719999999999999
5,5,7,0.007566655564520383,1.6799999999999997
5,5,8,0.002269996669356116,-3.360000000000001
5,5,9,4.5399933387122316e-4,-8.4
5,5,10,4.539993338712231e-5,-13.440000000000001
5,6,0,0.4169602032583143,39.46000000000001
5,6,1,0.12511004570966244,34.42
5,6,2,0.12511004570966244,29.380000000000003
5,6,3,0.1125990411386962,24.34
5,6,4,0.09007923291095696,19.299999999999997
5,6,5,0.06305546303766987,14.26
5,6,6,0.03783327782260192,9.22
5,6,7,0.018916638911300965,4.18
5,6,8,0.007566655564520383,-0.8600000000000012
5,6,9,0.002269996669356116,-5.9
5,6,10,4.5399933387122316e-4,-10.940000000000001
5,6,11,4.539993338712231e-5,-15.980000000000002
5,7,0,0.30322379806771205,41.96000000000002
5,7,1,0.11373640519060223,36.92
5,7,2,0.12511004570966244,31.880000000000006
5,7,3,0.12511004570966244,26.840000000000007
5,7,4,0.1125990411386962,21.800000000000004
5,7,5,0.09007923291095696,16.76
5,7,6,0.06305546303766987,11.720000000000002
5,7,7,0.03783327782260192,6.680000000000003
5,7,8,0.018916638911300965,1.6400000000000041
5,7,9,0.007566655564520383,-3.399999999999997
5,7,10,0.002269996669356116,-8.439999999999998
5,7,11,4.5399933387122316e-4,-13.479999999999999
5,7,12,4.539993338712231e-5,-18.52
5,8,0,0.20844346040887704,44.459999999999994
5,8,1,0.0947803376588352,39.42
5,8,2,0.11373640519060223,34.379999999999995
5,8,3,0.12511004570966244,29.340000000000007
5,8,4,0.12511004570966244,24.300000000000004
5,8,5,0.1125990411386962,19.26
5,8,6,0.09007923291095696,14.219999999999999
5,8,7,0.06305546303766987,9.18
5,8,8,0.03783327782260192,4.140000000000004
5,8,9,0.018916638911300965,-0.8999999999999986
5,8,10,0.007566655564520383,-5.9399999999999995
5,8,11,0.002269996669356116,-10.98
5,8,12,4.5399933387122316e-4,-16.020000000000003
5,8,13,4.539993338712231e-5,-21.06
5,9,0,0.1355355083636192,46.95999999999995
5,9,1,0.07290795204525784,41.92
5,9,2,0.0947803376588352,36.879999999999995
5,9,3,0.11373640519060223,31.84
5,9,4,0.12511004570966244,26.800000000000004
5,9,5,0.12511004570966244,21.76
5,9,6,0.1125990411386962,16.72
5,9,7,0.09007923291095696,11.679999999999996
5,9,8,0.06305546303766987,6.640000000000001
5,9,9,0.03783327782260192,1.6000000000000014
5,9,10,0.018916638911300965,-3.4400000000000013
5,9,11,0.007566655564520383,-8.480000000000002
5,9,12,0.002269996669356116,-13.520000000000003
5,9,13,4.5399933387122316e-4,-18.560000000000002
5,9,14,4.539993338712231e-5,-23.6
5,10,0,0.08345839975986347,49.460000000000015
5,10,1,0.052077108603755605,44.42
5,10,2,0.07290795204525784,39.38
5,10,3,0.0947803376588352,34.34
5,10,4,0.11373640519060223,29.3
5,10,5,0.12511004570966244,24.260000000000005
5,10,6,0.12511004570966244,19.220000000000002
5,10,7,0.1125990411386962,14.18
5,10,8,0.09007923291095696,9.14
5,10,9,0.06305546303766987,4.100000000000001
5,10,10,0.03783327782260192,-0.9399999999999977
5,10,11,0.018916638911300965,-5.98
5,10,12,0.007566655564520383,-11.020000000000001
5,10,13,0.002269996669356116,-16.06
5,10,14,4.5399933387122316e-4,-21.1
5,10,15,4.539993338712231e-5,-26.14
6,0,0,0.9329140317649622,29.94000000000001
6,0,1,0.03783327782260192,24.900000000000002
6,0,2,0.018916638911300965,19.86
6,0,3,0.007566655564520383,14.82
6,0,4,0.002269996669356116,9.780000000000001
6,0,5,4.5399933387122316e-4,4.74
6,0,6,4.539993338712231e-5,-0.30000000000000004
6,1,0,0.8698585687272923,31.950000000000006
6,1,1,0.06305546303766987,26.91
6,1,2,0.03783327782260192,21.87
6,1,3,0.018916638911300965,16.830000000000002
6,1,4,0.007566655564520383,11.79
6,1,5,0.002269996669356116,6.75
6,1,6,4.5399933387122316e-4,1.71
6,1,7,4.539993338712231e-5,-3.3300000000000005
6,2,0,0.7797793358163354,34.45000000000001
6,2,1,0.09007923291095696,29.41
6,2,2,0.06305546303766987,24.37
6,2,3,0.03783327782260192,19.330000000000002
6,2,4,0.018916638911300965,14.29
6,2,5,0.007566655564520383,9.25
6,2,6,0.002269996669356116,4.21
6,2,7,4.5399933387122316e-4,-0.8300000000000001
6,2,8,4.539993338712231e-5,-5.870000000000001
6,3,0,0.6671802946776392,36.95000000000001
6,3,1,0.1125990411386962,31.91
6,3,2,0.09007923291095696,26.869999999999997
6,3,3,0.06305546303766987,21.83
6,3,4,0.03783327782260192,16.790000000000003
6,3,5,0.018916638911300965,11.75
6,3,6,0.007566655564520383,6.709999999999999
6,3,7,0.002269996669356116,1.67
6,3,8,4.5399933387122316e-4,-3.370000000000001
6,3,9,4.539993338712231e-5,-8.41
6,4,0,0.5420702489679768,39.45000000000002
6,4,1,0.12511004570966244,34.410000000000004
6,4,2,0.1125990411386962,29.37
6,4,3,0.09007923291095696,24.33
6,4,4,0.06305546303766987,19.29
6,4,5,0.03783327782260192,14.250000000000002
6,4,6,0.018916638911300965,9.209999999999999
6,4,7,0.007566655564520383,4.17
6,4,8,0.002269996669356116,-0.870000000000001
6,4,9,4.5399933387122316e-4,-5.91
6,4,10,4.539993338712231e-5,-10.950000000000001
6,5,0,0.4169602032583143,41.95000000000002
6,5,1,0.12511004570966244,36.910000000000004
6,5,2,0.12511004570966244,31.870000000000005
6,5,3,0.1125990411386962,26.83
6,5,4,0.09007923291095696,21.79
6,5,5,0.06305546303766987,16.75
6,5,6,0.03783327782260192,11.71
6,5,7,0.018916638911300965,6.67
6,5,8,0.007566655564520383,1.629999999999999
6,5,9,0.002269996669356116,-3.41
6,5,10,4.5399933387122316e-4,-8.450000000000001
6,5,11,4.539993338712231e-5,-13.490000000000002
6,6,0,0.30322379806771205,44.45000000000003
6,6,1,0.11373640519060223,39.41
